original_transaction_id;original_purchase_date;transaction_id;purchase_date
180002065387997;2024-05-10;180002074917462;2024-05-17
180002065387997;2024-05-10;180002065387997;2024-05-10
180002065497916;2024-05-10;180002065497916;2024-05-10
180002065620219;2024-05-11;180002065620219;2024-05-11
180002065661357;2024-05-11;180002065661357;2024-05-11
180002065784429;2024-05-11;180002090415022;2024-05-28
180002065784429;2024-05-11;180002065784429;2024-05-11
180002065787251;2024-05-11;180002065787251;2024-05-11
180002065895826;2024-05-11;180002065895826;2024-05-11
180002066254932;2024-05-11;180002066254932;2024-05-11
180002066460807;2024-05-11;180002066460807;2024-05-11
180002066799444;2024-05-11;180002066799444;2024-05-11
180002067042935;2024-05-11;180002085480979;2024-05-24
180002067069047;2024-05-12;180002086015352;2024-05-25
180002067069047;2024-05-12;180002067069047;2024-05-12
180002067127339;2024-05-12;180002086687064;2024-05-26
180002067127339;2024-05-12;180002076672772;2024-05-19
180002067127339;2024-05-12;180002067127339;2024-05-12
180002067261288;2024-05-12;180002096844711;2024-06-02
180002067261288;2024-05-12;180002067261288;2024-05-12
180002067261288;2024-05-12;180002086797186;2024-05-26
180002067261288;2024-05-12;180002076786424;2024-05-19
180002067269894;2024-05-12;180002096853146;2024-06-02
180002067269894;2024-05-12;180002086801194;2024-05-26
180002067269894;2024-05-12;180002067269894;2024-05-12
180002067269894;2024-05-12;180002076793488;2024-05-19
180002067285872;2024-05-12;180002067285872;2024-05-12
180002067550448;2024-05-12;180002067550448;2024-05-12
180002067750555;2024-05-12;180002077299109;2024-05-19
180002067750555;2024-05-12;180002067750555;2024-05-12
180002067750555;2024-05-12;180002087311798;2024-05-26
180002067831009;2024-05-12;180002077405622;2024-05-19
180002067831009;2024-05-12;180002067831009;2024-05-12
180002067869721;2024-05-12;180002084490176;2024-05-19
180002067869721;2024-05-12;180002067869721;2024-05-12
180002067901704;2024-05-12;180002067901704;2024-05-12
180002067901704;2024-05-12;180002077483525;2024-05-19
180002067901704;2024-05-12;180002087494372;2024-05-26
180002068859806;2024-05-13;180002068859806;2024-05-13
180002069586858;2024-05-13;180002069586858;2024-05-13
180002069676752;2024-05-13;180002069676752;2024-05-13
180002069966251;2024-05-14;180002069966251;2024-05-14
180002070273303;2024-05-14;180002096940468;2024-05-28
180002070273303;2024-05-14;180002083403369;2024-05-21
180002070273303;2024-05-14;180002070273303;2024-05-14
180002070463457;2024-05-14;180002070463457;2024-05-14
180002070479089;2024-05-14;180002070479089;2024-05-14
180002070584488;2024-05-14;180002090173151;2024-05-28
180002070584488;2024-05-14;180002100411138;2024-06-04
180002070584488;2024-05-14;180002080204806;2024-05-21
180002070584488;2024-05-14;180002070584488;2024-05-14
180002070912888;2024-05-14;180002070912888;2024-05-14
180002071635456;2024-05-15;180002071635456;2024-05-15
180002071662451;2024-05-15;180002081213209;2024-05-22
180002071662451;2024-05-15;180002071662451;2024-05-15
180002071687299;2024-05-15;180002071687299;2024-05-15
180002071795667;2024-05-15;180002071795667;2024-05-15
180002071814081;2024-05-15;180002081372451;2024-05-22
180002071814081;2024-05-15;180002101573252;2024-06-05
180002071814081;2024-05-15;180002071814081;2024-05-15
180002071814081;2024-05-15;180002091381078;2024-05-29
180002071945478;2024-05-15;180002101738493;2024-06-05
180002071945478;2024-05-15;180002081537008;2024-05-22
180002071945478;2024-05-15;180002091543774;2024-05-29
180002071945478;2024-05-15;180002071945478;2024-05-15
180002072182805;2024-05-15;180002072182805;2024-05-15
180002072299904;2024-05-15;180002072299904;2024-05-15
180002072299904;2024-05-15;180002087834943;2024-05-22
180002072299904;2024-05-15;180002091898983;2024-05-29
180002072299904;2024-05-15;180002102097301;2024-06-05
180002072350932;2024-05-15;180002072350932;2024-05-15
180002072636849;2024-05-15;180002072636849;2024-05-15
180002072869806;2024-05-16;180002072869806;2024-05-16
180002072950937;2024-05-16;180002072950937;2024-05-16
180002073001649;2024-05-16;180002073001649;2024-05-16
180002073037013;2024-05-16;180002073037013;2024-05-16
180002073203582;2024-05-16;180002073203582;2024-05-16
180002073211540;2024-05-16;180002073211540;2024-05-16
180002073211540;2024-05-16;180002098922578;2024-05-30
180002073211540;2024-05-16;180002090235348;2024-05-23
180002073380910;2024-05-16;180002073380910;2024-05-16
180002073385073;2024-05-16;180002073385073;2024-05-16
180002073536463;2024-05-16;180002073536463;2024-05-16
180002074129911;2024-05-16;180002074129911;2024-05-16
180002074129911;2024-05-16;180002083697513;2024-05-23
180002074137186;2024-05-16;180002074137186;2024-05-16
180002074137186;2024-05-16;180002096142748;2024-05-30
180002074137186;2024-05-16;180002083706653;2024-05-23
180002074286246;2024-05-17;180002074286246;2024-05-17
180002074287050;2024-05-17;180002074287050;2024-05-17
180002074296565;2024-05-17;180002074296565;2024-05-17
180002074736447;2024-05-17;180002084256508;2024-05-24
180002074736447;2024-05-17;180002094296051;2024-05-31
180002074736447;2024-05-17;180002074736447;2024-05-17
180002074835527;2024-05-17;180002074835527;2024-05-17
180002075428023;2024-05-17;180002075428023;2024-05-17
180002075552274;2024-05-17;180002075552274;2024-05-17
180002075714941;2024-05-18;180002085244555;2024-05-25
180002075714941;2024-05-18;180002075714941;2024-05-18
180002075725577;2024-05-18;180002102276098;2024-06-05
180002075725577;2024-05-18;180002075725577;2024-05-18
180002076093761;2024-05-18;180002076093761;2024-05-18
180002076134744;2024-05-18;180002076134744;2024-05-18
180002076148399;2024-05-18;180002076148399;2024-05-18
180002076161779;2024-05-18;180002076161779;2024-05-18
180002076231496;2024-05-18;180002076231496;2024-05-18
180002076367067;2024-05-18;180002076367067;2024-05-18
180002076414064;2024-05-18;180002076414064;2024-05-18
180002076414064;2024-05-18;180002085962948;2024-05-25
180002076414064;2024-05-18;180002095944606;2024-06-01
180002076583523;2024-05-18;180002076583523;2024-05-18
180002076583523;2024-05-18;180002086129570;2024-05-25
180002076671221;2024-05-18;180002086215667;2024-05-25
180002076671221;2024-05-18;180002076671221;2024-05-18
180002076671221;2024-05-18;180002096198396;2024-06-01
180002076757793;2024-05-18;180002076757793;2024-05-18
180002076757793;2024-05-18;180002096282648;2024-06-01
180002076757793;2024-05-18;180002086297971;2024-05-25
180002076811398;2024-05-18;180002076811398;2024-05-18
180002076811398;2024-05-18;180002086350970;2024-05-25
180002076811398;2024-05-18;180002096342781;2024-06-01
180002077199632;2024-05-19;180002077199632;2024-05-19
180002077483617;2024-05-19;180002077483617;2024-05-19
180002077600599;2024-05-19;180002087055422;2024-05-26
180002077600599;2024-05-19;180002097125845;2024-06-02
180002077600599;2024-05-19;180002077600599;2024-05-19
180002077616798;2024-05-19;180002087068582;2024-05-26
180002077616798;2024-05-19;180002077616798;2024-05-19
180002077632436;2024-05-19;180002087086411;2024-05-26
180002077632436;2024-05-19;180002077632436;2024-05-19
180002077722738;2024-05-19;180002077722738;2024-05-19
180002077722738;2024-05-19;180002097281124;2024-06-02
180002077722738;2024-05-19;180002087207070;2024-05-26
180002078045341;2024-05-19;180002078045341;2024-05-19
180002078045341;2024-05-19;180002087589724;2024-05-26
180002078045341;2024-05-19;180002097690787;2024-06-02
180002078318241;2024-05-19;180002097990420;2024-06-02
180002078318241;2024-05-19;180002078318241;2024-05-19
180002078318241;2024-05-19;180002087854112;2024-05-26
180002078468630;2024-05-19;180002078468630;2024-05-19
180002078633266;2024-05-20;180002098348068;2024-06-03
180002078633266;2024-05-20;180002078633266;2024-05-20
180002078633266;2024-05-20;180002088155180;2024-05-27
180002078917744;2024-05-20;180002078917744;2024-05-20
180002078952764;2024-05-20;180002098609464;2024-06-03
180002078952764;2024-05-20;180002088410968;2024-05-27
180002078952764;2024-05-20;180002078952764;2024-05-20
180002078979023;2024-05-20;180002078979023;2024-05-20
180002078988453;2024-05-20;180002088444224;2024-05-27
180002078988453;2024-05-20;180002078988453;2024-05-20
180002079297593;2024-05-20;180002079297593;2024-05-20
180002079703804;2024-05-20;180002089248298;2024-05-27
180002079703804;2024-05-20;180002079703804;2024-05-20
180002080380339;2024-05-21;180002080380339;2024-05-21
180002080649819;2024-05-21;180002080649819;2024-05-21
180002080649819;2024-05-21;180002090934033;2024-05-28
180002080702903;2024-05-21;180002090239008;2024-05-28
180002080702903;2024-05-21;180002080702903;2024-05-21
180002080702903;2024-05-21;180002101978453;2024-06-04
180002080740770;2024-05-21;180002080740770;2024-05-21
180002081113623;2024-05-21;180002081113623;2024-05-21
180002081113623;2024-05-21;180002095756954;2024-05-28
180002081189398;2024-05-21;180002081189398;2024-05-21
180002081189398;2024-05-21;180002090762129;2024-05-28
180002081189398;2024-05-21;180002100973991;2024-06-04
180002081217711;2024-05-21;180002081217711;2024-05-21
180002081274850;2024-05-21;180002081274850;2024-05-21
180002081274850;2024-05-21;180002090847056;2024-05-28
180002081274850;2024-05-21;180002101053414;2024-06-04
180002081532612;2024-05-22;180002081532612;2024-05-22
180002082015403;2024-05-22;180002082015403;2024-05-22
180002082018696;2024-05-22;180002101748605;2024-06-05
180002082018696;2024-05-22;180002091556016;2024-05-29
180002082018696;2024-05-22;180002082018696;2024-05-22
180002082249796;2024-05-22;180002082249796;2024-05-22
180002082699077;2024-05-22;180002082699077;2024-05-22
180002082788330;2024-05-23;180002082788330;2024-05-23
180002082837902;2024-05-23;180002082837902;2024-05-23
180002082837902;2024-05-23;180002092391009;2024-05-30
180002082913536;2024-05-23;180002082913536;2024-05-23
180002082990935;2024-05-23;180002092510726;2024-05-30
180002082990935;2024-05-23;180002082990935;2024-05-23
180002083139320;2024-05-23;180002092635917;2024-05-30
180002083139320;2024-05-23;180002083139320;2024-05-23
180002083315756;2024-05-23;180002083315756;2024-05-23
180002083318650;2024-05-23;180002092830219;2024-05-30
180002083318650;2024-05-23;180002083318650;2024-05-23
180002083330919;2024-05-23;180002083330919;2024-05-23
180002083441742;2024-05-23;180002083441742;2024-05-23
180002083470471;2024-05-23;180002083470471;2024-05-23
180002083495447;2024-05-23;180002083495447;2024-05-23
180002083495447;2024-05-23;180002095741216;2024-05-30
180002083766629;2024-05-23;180002083766629;2024-05-23
180002083777907;2024-05-23;180002083777907;2024-05-23
180002084351938;2024-05-24;180002084351938;2024-05-24
180002084384938;2024-05-24;180002096315972;2024-05-31
180002084384938;2024-05-24;180002084384938;2024-05-24
180002084516162;2024-05-24;180002084516162;2024-05-24
180002084582635;2024-05-24;180002084582635;2024-05-24
180002084617223;2024-05-24;180002084617223;2024-05-24
180002084689416;2024-05-24;180002084689416;2024-05-24
180002084792554;2024-05-24;180002094339436;2024-05-31
180002084792554;2024-05-24;180002084792554;2024-05-24
180002084792791;2024-05-24;180002084792791;2024-05-24
180002084919376;2024-05-24;180002084919376;2024-05-24
180002085529752;2024-05-24;180002085529752;2024-05-24
180002085912448;2024-05-25;180002085912448;2024-05-25
180002085912660;2024-05-25;180002085912660;2024-05-25
180002085946205;2024-05-25;180002085946205;2024-05-25
180002085954604;2024-05-25;180002095410770;2024-06-01
180002085954604;2024-05-25;180002085954604;2024-05-25
180002086226067;2024-05-25;180002086226067;2024-05-25
180002086283257;2024-05-25;180002086283257;2024-05-25
180002086404994;2024-05-25;180002086404994;2024-05-25
180002086742881;2024-05-25;180002086742881;2024-05-25
180002086941887;2024-05-25;180002096501762;2024-06-01
180002086941887;2024-05-25;180002086941887;2024-05-25
180002087009378;2024-05-25;180002087009378;2024-05-25
180002087237116;2024-05-26;180002087237116;2024-05-26
180002087260024;2024-05-26;180002087260024;2024-05-26
180002087414138;2024-05-26;180002087414138;2024-05-26
180002087414138;2024-05-26;180002096931148;2024-06-02
180002087499315;2024-05-26;180002087499315;2024-05-26
180002087692819;2024-05-26;180002097242219;2024-06-02
180002087692819;2024-05-26;180002087692819;2024-05-26
180002088034408;2024-05-26;180002088034408;2024-05-26
180002088034408;2024-05-26;180002099044692;2024-06-02
180002088046293;2024-05-26;180002088046293;2024-05-26
180002088056470;2024-05-26;180002099762669;2024-06-02
180002088056470;2024-05-26;180002088056470;2024-05-26
180002088278287;2024-05-26;180002088278287;2024-05-26
180002088278287;2024-05-26;180002097952985;2024-06-02
180002088624765;2024-05-27;180002101266177;2024-06-03
180002088624765;2024-05-27;180002088624765;2024-05-27
180002088664816;2024-05-27;180002098382032;2024-06-03
180002088664816;2024-05-27;180002088664816;2024-05-27
180002088839619;2024-05-27;180002088839619;2024-05-27
180002088879983;2024-05-27;180002088879983;2024-05-27
180002089037780;2024-05-27;180002089037780;2024-05-27
180002089050571;2024-05-27;180002089050571;2024-05-27
180002089219615;2024-05-27;180002089219615;2024-05-27
180002089219615;2024-05-27;180002098931244;2024-06-03
180002089458042;2024-05-27;180002089458042;2024-05-27
180002089609582;2024-05-27;180002089609582;2024-05-27
180002089658979;2024-05-27;180002089658979;2024-05-27
180002089673796;2024-05-27;180002089673796;2024-05-27
180002090164178;2024-05-28;180002099899642;2024-06-04
180002090164178;2024-05-28;180002090164178;2024-05-28
180002090267722;2024-05-28;180002090267722;2024-05-28
180002090361455;2024-05-28;180002090361455;2024-05-28
180002090468225;2024-05-28;180002090468225;2024-05-28
180002090526489;2024-05-28;180002100240913;2024-06-04
180002090526489;2024-05-28;180002090526489;2024-05-28
180002090583737;2024-05-28;180002090583737;2024-05-28
180002090848844;2024-05-28;180002100616575;2024-06-04
180002090848844;2024-05-28;180002090848844;2024-05-28
180002091015579;2024-05-28;180002091015579;2024-05-28
180002091285258;2024-05-28;180002091285258;2024-05-28
180002091740578;2024-05-29;180002101433885;2024-06-05
180002091740578;2024-05-29;180002091740578;2024-05-29
180002091818559;2024-05-29;180002091818559;2024-05-29
180002091842632;2024-05-29;180002091842632;2024-05-29
180002091942745;2024-05-29;180002091942745;2024-05-29
180002092083136;2024-05-29;180002092083136;2024-05-29
180002092083136;2024-05-29;180002101819698;2024-06-05
180002092119766;2024-05-29;180002092119766;2024-05-29
180002092211011;2024-05-29;180002092211011;2024-05-29
180002092508097;2024-05-29;180002092508097;2024-05-29
180002092785523;2024-05-30;180002092785523;2024-05-30
180002092790931;2024-05-30;180002092790931;2024-05-30
180002092903227;2024-05-30;180002092903227;2024-05-30
180002092958250;2024-05-30;180002092958250;2024-05-30
180002093095104;2024-05-30;180002093095104;2024-05-30
180002093122719;2024-05-30;180002093122719;2024-05-30
180002093136974;2024-05-30;180002093136974;2024-05-30
180002093143011;2024-05-30;180002093143011;2024-05-30
180002093143068;2024-05-30;180002093143068;2024-05-30
180002093544880;2024-05-30;180002093544880;2024-05-30
180002093567031;2024-05-30;180002093567031;2024-05-30
180002093576289;2024-05-30;180002093576289;2024-05-30
180002093659052;2024-05-30;180002093659052;2024-05-30
180002093956077;2024-05-30;180002093956077;2024-05-30
180002094055319;2024-05-30;180002094055319;2024-05-30
180002094143474;2024-05-30;180002094143474;2024-05-30
180002094188090;2024-05-30;180002094188090;2024-05-30
180002094402996;2024-05-31;180002094402996;2024-05-31
180002094403131;2024-05-31;180002094403131;2024-05-31
180002094624745;2024-05-31;180002094624745;2024-05-31
180002094645235;2024-05-31;180002094645235;2024-05-31
180002094714053;2024-05-31;180002094714053;2024-05-31
180002094741768;2024-05-31;180002094741768;2024-05-31
180002094836858;2024-05-31;180002094836858;2024-05-31
180002094866017;2024-05-31;180002094866017;2024-05-31
180002094932370;2024-05-31;180002094932370;2024-05-31
180002095021690;2024-05-31;180002095021690;2024-05-31
180002095113325;2024-05-31;180002095113325;2024-05-31
180002095214263;2024-05-31;180002095214263;2024-05-31
180002095216029;2024-05-31;180002095216029;2024-05-31
180002095585065;2024-05-31;180002095585065;2024-05-31
190002000595077;2024-05-01;190002031003186;2024-05-22
190002000595077;2024-05-01;190002000595077;2024-05-01
190002000595077;2024-05-01;190002021521620;2024-05-15
190002000755267;2024-05-01;190002000755267;2024-05-01
190002000862487;2024-05-01;190002018876752;2024-05-08
190002000862487;2024-05-01;190002000862487;2024-05-01
190002000889317;2024-05-01;190002021004682;2024-05-15
190002000889317;2024-05-01;190002030962749;2024-05-22
190002000889317;2024-05-01;190002000889317;2024-05-01
190002000889317;2024-05-01;190002050977230;2024-06-05
190002000889317;2024-05-01;190002040962459;2024-05-29
190002000889317;2024-05-01;190002010918720;2024-05-08
190002001000204;2024-05-01;190002001000204;2024-05-01
190002001083193;2024-05-01;190002041147934;2024-05-29
190002001083193;2024-05-01;190002021190982;2024-05-15
190002001083193;2024-05-01;190002031148729;2024-05-22
190002001083193;2024-05-01;190002001083193;2024-05-01
190002001083193;2024-05-01;190002011116318;2024-05-08
190002001186762;2024-05-01;190002001186762;2024-05-01
190002001186762;2024-05-01;190002011984204;2024-05-08
190002001193104;2024-05-01;190002001193104;2024-05-01
190002001195264;2024-05-01;190002051246074;2024-06-05
190002001195264;2024-05-01;190002031235299;2024-05-22
190002001195264;2024-05-01;190002041233198;2024-05-29
190002001195264;2024-05-01;190002021278563;2024-05-15
190002001195264;2024-05-01;190002001195264;2024-05-01
190002001195264;2024-05-01;190002011199559;2024-05-08
190002001393157;2024-05-01;190002001393157;2024-05-01
190002001770144;2024-05-01;190002001770144;2024-05-01
190002001770144;2024-05-01;190002011733697;2024-05-08
190002001798171;2024-05-01;190002001798171;2024-05-01
190002001926218;2024-05-02;190002001926218;2024-05-02
190002002174807;2024-05-02;190002002174807;2024-05-02
190002002200754;2024-05-02;190002002200754;2024-05-02
190002002524257;2024-05-02;190002012352364;2024-05-09
190002002524257;2024-05-02;190002022437637;2024-05-16
190002002524257;2024-05-02;190002042333053;2024-05-30
190002002524257;2024-05-02;190002002524257;2024-05-02
190002002524257;2024-05-02;190002032319394;2024-05-23
190002002962953;2024-05-02;190002002962953;2024-05-02
190002002976276;2024-05-02;190002012796668;2024-05-09
190002002976276;2024-05-02;190002032770506;2024-05-23
190002002976276;2024-05-02;190002022870839;2024-05-16
190002002976276;2024-05-02;190002002976276;2024-05-02
190002002976276;2024-05-02;190002042764416;2024-05-30
190002003323665;2024-05-02;190002003323665;2024-05-02
190002003708109;2024-05-03;190002003708109;2024-05-03
190002003859434;2024-05-03;190002003859434;2024-05-03
190002003979285;2024-05-03;190002003979285;2024-05-03
190002004141478;2024-05-03;190002004141478;2024-05-03
190002004143068;2024-05-03;190002004143068;2024-05-03
190002004162562;2024-05-03;190002013861957;2024-05-10
190002004162562;2024-05-03;190002004162562;2024-05-03
190002004415335;2024-05-03;190002004415335;2024-05-03
190002004560064;2024-05-03;190002004560064;2024-05-03
190002004637249;2024-05-03;190002004637249;2024-05-03
190002004978059;2024-05-03;190002004978059;2024-05-03
190002005024259;2024-05-03;190002014728629;2024-05-11
190002005024259;2024-05-03;190002005024259;2024-05-03
190002005276981;2024-05-04;190002044873521;2024-06-01
190002005276981;2024-05-04;190002025009328;2024-05-18
190002005276981;2024-05-04;190002034927637;2024-05-25
190002005276981;2024-05-04;190002014921694;2024-05-11
190002005276981;2024-05-04;190002005276981;2024-05-04
190002005604592;2024-05-04;190002005604592;2024-05-04
190002005890283;2024-05-04;190002005890283;2024-05-04
190002006053670;2024-05-04;190002006053670;2024-05-04
190002006390468;2024-05-04;190002044716692;2024-05-31
190002006390468;2024-05-04;190002006390468;2024-05-04
190002006399471;2024-05-04;190002006399471;2024-05-04
190002006748912;2024-05-05;190002006748912;2024-05-05
190002006822625;2024-05-05;190002006822625;2024-05-05
190002007054901;2024-05-05;190002026705070;2024-05-19
190002007054901;2024-05-05;190002016644225;2024-05-12
190002007054901;2024-05-05;190002007054901;2024-05-05
190002007054901;2024-05-05;190002046625689;2024-06-02
190002007054901;2024-05-05;190002036637230;2024-05-26
190002007095012;2024-05-05;190002007095012;2024-05-05
190002007209003;2024-05-05;190002007209003;2024-05-05
190002007353167;2024-05-05;190002007353167;2024-05-05
190002007383639;2024-05-05;190002016989375;2024-05-12
190002007383639;2024-05-05;190002007383639;2024-05-05
190002007466046;2024-05-05;190002027142239;2024-05-19
190002007466046;2024-05-05;190002017078651;2024-05-12
190002007466046;2024-05-05;190002007466046;2024-05-05
190002007466046;2024-05-05;190002047080374;2024-06-02
190002007466046;2024-05-05;190002037081903;2024-05-26
190002007845253;2024-05-05;190002027551887;2024-05-19
190002007845253;2024-05-05;190002007845253;2024-05-05
190002007845253;2024-05-05;190002017521333;2024-05-12
190002007845253;2024-05-05;190002047554941;2024-06-02
190002007845253;2024-05-05;190002037507098;2024-05-26
190002008144045;2024-05-06;190002008144045;2024-05-06
190002008483594;2024-05-06;190002008483594;2024-05-06
190002008791822;2024-05-06;190002008791822;2024-05-06
190002009108405;2024-05-06;190002009108405;2024-05-06
190002009486573;2024-05-07;190002009486573;2024-05-07
190002009509800;2024-05-06;190002029140434;2024-05-21
190002009509800;2024-05-06;190002049177503;2024-06-04
190002009509800;2024-05-06;190002009509800;2024-05-06
190002009509800;2024-05-06;190002019170746;2024-05-14
190002009509800;2024-05-06;190002046172353;2024-05-28
190002009645801;2024-05-07;190002009645801;2024-05-07
190002010115864;2024-05-07;190002029722884;2024-05-21
190002010115864;2024-05-07;190002010115864;2024-05-07
190002010115864;2024-05-07;190002019744066;2024-05-14
190002010115864;2024-05-07;190002039685141;2024-05-28
190002010141013;2024-05-07;190002010141013;2024-05-07
190002010207670;2024-05-07;190002029818553;2024-05-21
190002010207670;2024-05-07;190002049845346;2024-06-04
190002010207670;2024-05-07;190002019840012;2024-05-14
190002010207670;2024-05-07;190002039783165;2024-05-28
190002010207670;2024-05-07;190002010207670;2024-05-07
190002010227313;2024-05-07;190002045135602;2024-06-01
190002010227313;2024-05-07;190002035718743;2024-05-25
190002010227313;2024-05-07;190002010227313;2024-05-07
190002010244850;2024-05-07;190002019874197;2024-05-14
190002010244850;2024-05-07;190002029853090;2024-05-21
190002010244850;2024-05-07;190002010244850;2024-05-07
190002010287088;2024-05-07;190002050988895;2024-06-04
190002010287088;2024-05-07;190002040536271;2024-05-28
190002010287088;2024-05-07;190002010287088;2024-05-07
190002010377365;2024-05-07;190002020004250;2024-05-14
190002010377365;2024-05-07;190002046375380;2024-05-28
190002010377365;2024-05-07;190002010377365;2024-05-07
190002010377365;2024-05-07;190002029979923;2024-05-21
190002010492054;2024-05-07;190002010492054;2024-05-07
190002010659055;2024-05-07;190002010659055;2024-05-07
190002010948879;2024-05-08;190002035999039;2024-05-25
190002010948879;2024-05-08;190002010948879;2024-05-08
190002011088934;2024-05-07;190002040656973;2024-05-29
190002011088934;2024-05-07;190002020697184;2024-05-15
190002011088934;2024-05-07;190002030650981;2024-05-22
190002011088934;2024-05-07;190002011088934;2024-05-07
190002011088934;2024-05-07;190002050676645;2024-06-05
190002011287586;2024-05-08;190002011287586;2024-05-08
190002011402944;2024-05-08;190002011402944;2024-05-08
190002011451228;2024-05-08;190002011451228;2024-05-08
190002011633617;2024-05-08;190002011633617;2024-05-08
190002011652458;2024-05-08;190002011652458;2024-05-08
190002011741456;2024-05-08;190002011741456;2024-05-08
190002012312679;2024-05-09;190002012312679;2024-05-09
190002012393892;2024-05-09;190002022017143;2024-05-16
190002012393892;2024-05-09;190002012393892;2024-05-09
190002012403502;2024-05-09;190002012403502;2024-05-09
190002013071502;2024-05-09;190002013071502;2024-05-09
190002013071502;2024-05-09;190002022683166;2024-05-16
190002013071502;2024-05-09;190002032567418;2024-05-23
190002013071502;2024-05-09;190002042576507;2024-05-30
190002013072765;2024-05-09;190002013072765;2024-05-09
190002013072765;2024-05-09;190002025933655;2024-05-16
190002013072765;2024-05-09;190002036121677;2024-05-23
190002013666061;2024-05-09;190002013666061;2024-05-09
190002013985689;2024-05-10;190002013985689;2024-05-10
190002014018359;2024-05-10;190002014018359;2024-05-10
190002014163120;2024-05-10;190002014163120;2024-05-10
190002014261479;2024-05-10;190002023875547;2024-05-17
190002014261479;2024-05-10;190002033792295;2024-05-24
190002014261479;2024-05-10;190002043769232;2024-05-31
190002014261479;2024-05-10;190002014261479;2024-05-10
190002014316669;2024-05-10;190002014316669;2024-05-10
190002014392856;2024-05-10;190002014392856;2024-05-10
190002014424337;2024-05-10;190002014424337;2024-05-10
190002014582709;2024-05-10;190002014582709;2024-05-10
190002014639588;2024-05-10;190002014639588;2024-05-10
190002015131078;2024-05-10;190002027453812;2024-05-17
190002015131078;2024-05-10;190002015131078;2024-05-10
190002015658282;2024-05-11;190002015658282;2024-05-11
190002016313709;2024-05-11;190002035839814;2024-05-25
190002016313709;2024-05-11;190002016313709;2024-05-11
190002016313709;2024-05-11;190002025907430;2024-05-18
190002016313709;2024-05-11;190002045755833;2024-06-01
190002016377048;2024-05-11;190002016377048;2024-05-11
190002016601660;2024-05-11;190002036146981;2024-05-25
190002016601660;2024-05-11;190002047056087;2024-06-01
190002016601660;2024-05-11;190002031997111;2024-05-18
190002016601660;2024-05-11;190002016601660;2024-05-11
190002016933892;2024-05-12;190002016933892;2024-05-12
190002016953719;2024-05-12;190002016953719;2024-05-12
190002017331483;2024-05-12;190002017331483;2024-05-12
190002018018185;2024-05-12;190002047618479;2024-06-02
190002018018185;2024-05-12;190002027607978;2024-05-19
190002018018185;2024-05-12;190002037566680;2024-05-26
190002018018185;2024-05-12;190002018018185;2024-05-12
190002018156815;2024-05-13;190002018156815;2024-05-13
190002018707107;2024-05-13;190002018707107;2024-05-13
190002018707107;2024-05-13;190002031574534;2024-05-20
190002018775226;2024-05-13;190002018775226;2024-05-13
190002018976843;2024-05-13;190002018976843;2024-05-13
190002019704879;2024-05-14;190002019704879;2024-05-14
190002019803269;2024-05-14;190002019803269;2024-05-14
190002020082658;2024-05-14;190002020082658;2024-05-14
190002020082658;2024-05-14;190002046986483;2024-06-02
190002020098699;2024-05-14;190002020098699;2024-05-14
190002020172814;2024-05-14;190002020172814;2024-05-14
190002020221519;2024-05-14;190002020221519;2024-05-14
190002020408345;2024-05-14;190002020408345;2024-05-14
190002020471289;2024-05-14;190002029981530;2024-05-21
190002020471289;2024-05-14;190002020471289;2024-05-14
190002021079004;2024-05-15;190002021079004;2024-05-15
190002021391883;2024-05-15;190002021391883;2024-05-15
190002021455550;2024-05-15;190002021455550;2024-05-15
190002021492514;2024-05-15;190002021492514;2024-05-15
190002021715563;2024-05-15;190002021715563;2024-05-15
190002021715563;2024-05-15;190002031205406;2024-05-22
190002021715563;2024-05-15;190002041203681;2024-05-29
190002021715563;2024-05-15;190002051216866;2024-06-05
190002021729907;2024-05-15;190002021729907;2024-05-15
190002021794377;2024-05-15;190002021794377;2024-05-15
190002021963867;2024-05-15;190002042015058;2024-05-29
190002021963867;2024-05-15;190002051596963;2024-06-05
190002021963867;2024-05-15;190002021963867;2024-05-15
190002022104412;2024-05-15;190002022104412;2024-05-15
190002022297923;2024-05-15;190002051794047;2024-06-05
190002022297923;2024-05-15;190002041776526;2024-05-29
190002022297923;2024-05-15;190002022297923;2024-05-15
190002022297923;2024-05-15;190002031770184;2024-05-22
190002022755838;2024-05-16;190002022755838;2024-05-16
190002022906202;2024-05-16;190002022906202;2024-05-16
190002022947288;2024-05-16;190002022947288;2024-05-16
190002022947288;2024-05-16;190002039006480;2024-05-23
190002022947288;2024-05-16;190002042903014;2024-05-30
190002022947293;2024-05-16;190002022947293;2024-05-16
190002023680670;2024-05-16;190002023680670;2024-05-16
190002023748293;2024-05-16;190002023748293;2024-05-16
190002023766540;2024-05-16;190002023766540;2024-05-16
190002023775174;2024-05-16;190002023775174;2024-05-16
190002023833585;2024-05-17;190002023833585;2024-05-17
190002023893551;2024-05-17;190002023893551;2024-05-17
190002024068956;2024-05-17;190002043442256;2024-05-31
190002024068956;2024-05-17;190002024068956;2024-05-17
190002024068956;2024-05-17;190002033488806;2024-05-24
190002024145634;2024-05-17;190002024145634;2024-05-17
190002024154404;2024-05-17;190002024154404;2024-05-17
190002024399735;2024-05-17;190002024399735;2024-05-17
190002024399735;2024-05-17;190002033838008;2024-05-24
190002024399735;2024-05-17;190002043815932;2024-05-31
190002024717691;2024-05-17;190002024717691;2024-05-17
